year,set,cohort_type,cohort,theme_id,theme_label,count,cohort_n,prevalence
2024,G - Drinking & Smoking,age_band,30s,t4,recreation / change / legal,1,57,0.017544
2024,G - Drinking & Smoking,age_band,<30,t0,smoke / weed / drink,6,20,0.3
2024,G - Drinking & Smoking,age_band,<30,t6,little / drink / smoke,3,20,0.15
2024,G - Drinking & Smoking,age_band,<30,t4,recreation / change / legal,3,20,0.15
2024,G - Drinking & Smoking,age_band,<30,t1,all / shade / impact,3,20,0.15
2024,G - Drinking & Smoking,age_band,<30,t5,less / smoking / play,2,20,0.1
2024,G - Drinking & Smoking,age_band,<30,t7,same / much / vape,1,20,0.05
2024,G - Drinking & Smoking,age_band,<30,t2,more / fun / drinking,1,20,0.05
2024,G - Drinking & Smoking,age_band,<30,t3,cannabis / alcohol / daily,1,20,0.05
2024,G - Drinking & Smoking,burn_statusxgender,Veteran | M,t1,all / shade / impact,4,16,0.25
2024,G - Drinking & Smoking,burn_statusxgender,Veteran | M,t2,more / fun / drinking,2,16,0.125
2024,G - Drinking & Smoking,burn_statusxgender,Veteran | M,t3,cannabis / alcohol / daily,1,16,0.0625
2024,G - Drinking & Smoking,burn_statusxgender,Veteran | M,t0,smoke / weed / drink,2,16,0.125
2024,G - Drinking & Smoking,burn_statusxgender,Veteran | M,t5,less / smoking / play,2,16,0.125
2024,G - Drinking & Smoking,burn_statusxgender,Veteran | M,t7,same / much / vape,3,16,0.1875
2024,G - Drinking & Smoking,burn_statusxgender,Veteran | M,t4,recreation / change / legal,2,16,0.125
2024,G - Drinking & Smoking,burn_statusxgender,Virgin | F,t0,smoke / weed / drink,2,17,0.117647
2024,G - Drinking & Smoking,burn_statusxgender,Virgin | F,t5,less / smoking / play,5,17,0.294118
2024,G - Drinking & Smoking,burn_statusxgender,Virgin | F,t6,little / drink / smoke,1,17,0.058824
2024,G - Drinking & Smoking,burn_statusxgender,Virgin | F,t1,all / shade / impact,3,17,0.176471
2024,G - Drinking & Smoking,burn_statusxgender,Virgin | F,t4,recreation / change / legal,2,17,0.117647
2024,G - Drinking & Smoking,burn_statusxgender,Virgin | F,t2,more / fun / drinking,3,17,0.176471
2024,G - Drinking & Smoking,burn_statusxgender,Virgin | F,t3,cannabis / alcohol / daily,1,17,0.058824
2024,G - Drinking & Smoking,burn_statusxregion,Sophomore | Local/West,t7,same / much / vape,4,15,0.266667
2024,G - Drinking & Smoking,burn_statusxregion,Sophomore | Local/West,t0,smoke / weed / drink,4,15,0.266667
2024,G - Drinking & Smoking,burn_statusxregion,Sophomore | Local/West,t2,more / fun / drinking,3,15,0.2
2024,G - Drinking & Smoking,burn_statusxregion,Sophomore | Local/West,t3,cannabis / alcohol / daily,1,15,0.066667
2024,G - Drinking & Smoking,burn_statusxregion,Sophomore | Local/West,t6,little / drink / smoke,2,15,0.133333
2024,G - Drinking & Smoking,burn_statusxregion,Sophomore | Local/West,t1,all / shade / impact,1,15,0.066667
2024,G - Drinking & Smoking,burn_statusxregion,Virgin | US Other,t2,more / fun / drinking,4,17,0.235294
2024,G - Drinking & Smoking,burn_statusxregion,Virgin | US Other,t1,all / shade / impact,3,17,0.176471
2024,G - Drinking & Smoking,burn_statusxregion,Virgin | US Other,t6,little / drink / smoke,1,17,0.058824
2024,G - Drinking & Smoking,burn_statusxregion,Virgin | US Other,t5,less / smoking / play,7,17,0.411765
2024,G - Drinking & Smoking,burn_statusxregion,Virgin | US Other,t3,cannabis / alcohol / daily,2,17,0.117647
2024,G - Drinking & Smoking,burn_statusxregion,Virgin | Local/West,t0,smoke / weed / drink,3,17,0.176471
2024,G - Drinking & Smoking,burn_statusxregion,Virgin | Local/West,t5,less / smoking / play,2,17,0.117647
2024,G - Drinking & Smoking,burn_statusxregion,Virgin | Local/West,t6,little / drink / smoke,2,17,0.117647
2024,G - Drinking & Smoking,burn_statusxregion,Virgin | Local/West,t1,all / shade / impact,2,17,0.117647
2024,G - Drinking & Smoking,burn_statusxregion,Virgin | Local/West,t4,recreation / change / legal,4,17,0.235294
2024,G - Drinking & Smoking,burn_statusxregion,Virgin | Local/West,t2,more / fun / drinking,2,17,0.117647
2024,G - Drinking & Smoking,burn_statusxregion,Virgin | Local/West,t3,cannabis / alcohol / daily,1,17,0.058824
2024,G - Drinking & Smoking,burn_statusxregion,Virgin | Local/West,t7,same / much / vape,1,17,0.058824
2024,G - Drinking & Smoking,genderxregion,F | Local/West,t6,little / drink / smoke,4,30,0.133333
2024,G - Drinking & Smoking,genderxregion,F | Local/West,t0,smoke / weed / drink,8,30,0.266667
2024,G - Drinking & Smoking,genderxregion,F | Local/West,t2,more / fun / drinking,5,30,0.166667
2024,G - Drinking & Smoking,genderxregion,F | Local/West,t5,less / smoking / play,3,30,0.1
2024,G - Drinking & Smoking,genderxregion,F | Local/West,t1,all / shade / impact,6,30,0.2
2024,G - Drinking & Smoking,genderxregion,F | Local/West,t3,cannabis / alcohol / daily,1,30,0.033333
2024,G - Drinking & Smoking,genderxregion,F | Local/West,t4,recreation / change / legal,2,30,0.066667
2024,G - Drinking & Smoking,genderxregion,F | Local/West,t7,same / much / vape,1,30,0.033333
2024,G - Drinking & Smoking,genderxregion,M | Local/West,t7,same / much / vape,1,25,0.04
2024,G - Drinking & Smoking,genderxregion,M | Local/West,t0,smoke / weed / drink,8,25,0.32
2024,G - Drinking & Smoking,genderxregion,M | Local/West,t1,all / shade / impact,6,25,0.24
2024,G - Drinking & Smoking,genderxregion,M | Local/West,t3,cannabis / alcohol / daily,2,25,0.08
2024,G - Drinking & Smoking,genderxregion,M | Local/West,t6,little / drink / smoke,3,25,0.12
2024,G - Drinking & Smoking,genderxregion,M | Local/West,t4,recreation / change / legal,2,25,0.08
2024,G - Drinking & Smoking,genderxregion,M | Local/West,t2,more / fun / drinking,3,25,0.12
2024,G - Drinking & Smoking,genderxregion,F | US Other,t7,same / much / vape,1,21,0.047619
2024,G - Drinking & Smoking,genderxregion,F | US Other,t6,little / drink / smoke,4,21,0.190476
2024,G - Drinking & Smoking,genderxregion,F | US Other,t5,less / smoking / play,4,21,0.190476
2024,G - Drinking & Smoking,genderxregion,F | US Other,t2,more / fun / drinking,5,21,0.238095
2024,G - Drinking & Smoking,genderxregion,F | US Other,t4,recreation / change / legal,1,21,0.047619
2024,G - Drinking & Smoking,genderxregion,F | US Other,t1,all / shade / impact,3,21,0.142857
2024,G - Drinking & Smoking,genderxregion,F | US Other,t3,cannabis / alcohol / daily,2,21,0.095238
2024,G - Drinking & Smoking,genderxregion,F | US Other,t0,smoke / weed / drink,1,21,0.047619
2024,G - Drinking & Smoking,genderxregion,M | US Other,t1,all / shade / impact,6,20,0.3
2024,G - Drinking & Smoking,genderxregion,M | US Other,t2,more / fun / drinking,2,20,0.1
2024,G - Drinking & Smoking,genderxregion,M | US Other,t5,less / smoking / play,5,20,0.25
2024,G - Drinking & Smoking,genderxregion,M | US Other,t6,little / drink / smoke,2,20,0.1
2024,G - Drinking & Smoking,genderxregion,M | US Other,t7,same / much / vape,2,20,0.1
2024,G - Drinking & Smoking,genderxregion,M | US Other,t4,recreation / change / legal,2,20,0.1
2024,G - Drinking & Smoking,genderxregion,M | US Other,t3,cannabis / alcohol / daily,1,20,0.05
2024,E - Singing & Dancing,burn_status,Virgin,t3,only / happy / nope,2,25,0.08
2024,E - Singing & Dancing,burn_status,Virgin,t1,dance / all / music,4,25,0.16
2024,E - Singing & Dancing,burn_status,Virgin,t4,good / music / better,3,25,0.12
2024,E - Singing & Dancing,burn_status,Virgin,t0,don / daily / plan,7,25,0.28
2024,E - Singing & Dancing,burn_status,Virgin,t7,others / fuck / better,1,25,0.04
2024,E - Singing & Dancing,burn_status,Virgin,t2,being / alone / amazing,4,25,0.16
2024,E - Singing & Dancing,burn_status,Virgin,t5,more / dancing / free,1,25,0.04
2024,E - Singing & Dancing,burn_status,Virgin,t6,same / free / connected,3,25,0.12
2024,E - Singing & Dancing,burn_status,Unknown,t4,good / music / better,2,17,0.117647
2024,E - Singing & Dancing,burn_status,Unknown,t6,same / free / connected,1,17,0.058824
2024,E - Singing & Dancing,burn_status,Unknown,t5,more / dancing / free,1,17,0.058824
2024,E - Singing & Dancing,burn_status,Unknown,t2,being / alone / amazing,2,17,0.117647
2024,E - Singing & Dancing,burn_status,Unknown,t7,others / fuck / better,1,17,0.058824
2024,E - Singing & Dancing,burn_status,Unknown,t0,don / daily / plan,5,17,0.294118
2024,E - Singing & Dancing,burn_status,Unknown,t1,dance / all / music,5,17,0.294118
2024,E - Singing & Dancing,burn_status,Sophomore,t7,others / fuck / better,5,36,0.138889
2024,E - Singing & Dancing,burn_status,Sophomore,t6,same / free / connected,3,36,0.083333
2024,E - Singing & Dancing,burn_status,Sophomore,t4,good / music / better,3,36,0.083333
2024,E - Singing & Dancing,burn_status,Sophomore,t3,only / happy / nope,4,36,0.111111
2024,E - Singing & Dancing,burn_status,Sophomore,t5,more / dancing / free,8,36,0.222222
2024,E - Singing & Dancing,burn_status,Sophomore,t1,dance / all / music,5,36,0.138889
2024,E - Singing & Dancing,burn_status,Sophomore,t2,being / alone / amazing,4,36,0.111111
2024,E - Singing & Dancing,burn_status,Sophomore,t0,don / daily / plan,4,36,0.111111
2024,E - Singing & Dancing,burn_status,Veteran,t7,others / fuck / better,7,31,0.225806
2024,E - Singing & Dancing,burn_status,Veteran,t4,good / music / better,6,31,0.193548
2024,E - Singing & Dancing,burn_status,Veteran,t5,more / dancing / free,5,31,0.16129
2024,E - Singing & Dancing,burn_status,Veteran,t0,don / daily / plan,4,31,0.129032
2024,E - Singing & Dancing,burn_status,Veteran,t1,dance / all / music,6,31,0.193548
2024,E - Singing & Dancing,burn_status,Veteran,t2,being / alone / amazing,1,31,0.032258
2024,E - Singing & Dancing,burn_status,Veteran,t6,same / free / connected,1,31,0.032258
2024,E - Singing & Dancing,burn_status,Veteran,t3,only / happy / nope,1,31,0.032258
2024,E - Singing & Dancing,gender,M,t3,only / happy / nope,2,48,0.041667
2024,E - Singing & Dancing,gender,M,t4,good / music / better,7,48,0.145833
2024,E - Singing & Dancing,gender,M,t7,others / fuck / better,6,48,0.125
2024,E - Singing & Dancing,gender,M,t0,don / daily / plan,10,48,0.208333
2024,E - Singing & Dancing,gender,M,t5,more / dancing / free,6,48,0.125
2024,E - Singing & Dancing,gender,M,t1,dance / all / music,9,48,0.1875
2024,E - Singing & Dancing,gender,M,t6,same / free / connected,2,48,0.041667
2024,E - Singing & Dancing,gender,M,t2,being / alone / amazing,6,48,0.125
2024,E - Singing & Dancing,gender,O,t1,dance / all / music,3,24,0.125
2024,E - Singing & Dancing,gender,O,t6,same / free / connected,1,24,0.041667
2024,E - Singing & Dancing,gender,O,t4,good / music / better,2,24,0.083333
2024,E - Singing & Dancing,gender,O,t0,don / daily / plan,5,24,0.208333
2024,E - Singing & Dancing,gender,O,t5,more / dancing / free,4,24,0.166667
2024,E - Singing & Dancing,gender,O,t7,others / fuck / better,4,24,0.166667
2024,E - Singing & Dancing,gender,O,t2,being / alone / amazing,4,24,0.166667
2024,E - Singing & Dancing,gender,O,t3,only / happy / nope,1,24,0.041667
2024,E - Singing & Dancing,gender,F,t4,good / music / better,7,50,0.14
2024,E - Singing & Dancing,gender,F,t6,same / free / connected,6,50,0.12
2024,E - Singing & Dancing,gender,F,t1,dance / all / music,9,50,0.18
2024,E - Singing & Dancing,gender,F,t7,others / fuck / better,5,50,0.1
2024,E - Singing & Dancing,gender,F,t3,only / happy / nope,4,50,0.08
2024,E - Singing & Dancing,gender,F,t2,being / alone / amazing,4,50,0.08
2024,E - Singing & Dancing,gender,F,t0,don / daily / plan,7,50,0.14
2024,E - Singing & Dancing,gender,F,t5,more / dancing / free,8,50,0.16
2024,E - Singing & Dancing,region,Local/West,t3,only / happy / nope,3,55,0.054545
2024,E - Singing & Dancing,region,Local/West,t4,good / music / better,7,55,0.127273
2024,E - Singing & Dancing,region,Local/West,t7,others / fuck / better,8,55,0.145455
2024,E - Singing & Dancing,region,Local/West,t6,same / free / connected,5,55,0.090909
2024,E - Singing & Dancing,region,Local/West,t5,more / dancing / free,8,55,0.145455
2024,E - Singing & Dancing,region,Local/West,t1,dance / all / music,9,55,0.163636
2024,E - Singing & Dancing,region,Local/West,t0,don / daily / plan,10,55,0.181818
2024,E - Singing & Dancing,region,Local/West,t2,being / alone / amazing,5,55,0.090909
2024,E - Singing & Dancing,region,US Other,t7,others / fuck / better,7,62,0.112903
2024,E - Singing & Dancing,region,US Other,t1,dance / all / music,12,62,0.193548
2024,E - Singing & Dancing,region,US Other,t3,only / happy / nope,4,62,0.064516
2024,E - Singing & Dancing,region,US Other,t6,same / free / connected,3,62,0.048387
2024,E - Singing & Dancing,region,US Other,t4,good / music / better,8,62,0.129032
2024,E - Singing & Dancing,region,US Other,t0,don / daily / plan,11,62,0.177419
2024,E - Singing & Dancing,region,US Other,t5,more / dancing / free,10,62,0.16129
2024,E - Singing & Dancing,region,US Other,t2,being / alone / amazing,7,62,0.112903
2024,E - Singing & Dancing,age_band,30s,t3,only / happy / nope,4,38,0.105263
2024,E - Singing & Dancing,age_band,30s,t7,others / fuck / better,7,38,0.184211
2024,E - Singing & Dancing,age_band,30s,t6,same / free / connected,4,38,0.105263
2024,E - Singing & Dancing,age_band,30s,t4,good / music / better,4,38,0.105263
2024,E - Singing & Dancing,age_band,30s,t0,don / daily / plan,5,38,0.131579
2024,E - Singing & Dancing,age_band,30s,t1,dance / all / music,6,38,0.157895
2024,E - Singing & Dancing,age_band,30s,t5,more / dancing / free,6,38,0.157895
2024,E - Singing & Dancing,age_band,30s,t2,being / alone / amazing,2,38,0.052632
2024,E - Singing & Dancing,age_band,40s,t4,good / music / better,4,24,0.166667
2024,E - Singing & Dancing,age_band,40s,t5,more / dancing / free,3,24,0.125
2024,E - Singing & Dancing,age_band,40s,t7,others / fuck / better,4,24,0.166667
2024,E - Singing & Dancing,age_band,40s,t2,being / alone / amazing,5,24,0.208333
2024,E - Singing & Dancing,age_band,40s,t0,don / daily / plan,1,24,0.041667
2024,E - Singing & Dancing,age_band,40s,t1,dance / all / music,4,24,0.166667
2024,E - Singing & Dancing,age_band,40s,t6,same / free / connected,2,24,0.083333
2024,E - Singing & Dancing,age_band,40s,t3,only / happy / nope,1,24,0.041667
2024,E - Singing & Dancing,age_band,<30,t1,dance / all / music,6,23,0.26087
2024,E - Singing & Dancing,age_band,<30,t4,good / music / better,2,23,0.086957
2024,E - Singing & Dancing,age_band,<30,t0,don / daily / plan,7,23,0.304348
2024,E - Singing & Dancing,age_band,<30,t5,more / dancing / free,3,23,0.130435
2024,E - Singing & Dancing,age_band,<30,t2,being / alone / amazing,4,23,0.173913
2024,E - Singing & Dancing,age_band,<30,t3,only / happy / nope,1,23,0.043478
2024,E - Singing & Dancing,age_band,60+,t4,good / music / better,3,15,0.2
2024,E - Singing & Dancing,age_band,60+,t7,others / fuck / better,1,15,0.066667
2024,E - Singing & Dancing,age_band,60+,t1,dance / all / music,4,15,0.266667
2024,E - Singing & Dancing,age_band,60+,t6,same / free / connected,2,15,0.133333
2024,E - Singing & Dancing,age_band,60+,t0,don / daily / plan,5,15,0.333333
2024,E - Singing & Dancing,age_band,50s,t5,more / dancing / free,6,19,0.315789
2024,E - Singing & Dancing,age_band,50s,t7,others / fuck / better,2,19,0.105263
2024,E - Singing & Dancing,age_band,50s,t2,being / alone / amazing,3,19,0.157895
2024,E - Singing & Dancing,age_band,50s,t0,don / daily / plan,4,19,0.210526
2024,E - Singing & Dancing,age_band,50s,t1,dance / all / music,2,19,0.105263
2024,E - Singing & Dancing,age_band,50s,t4,good / music / better,1,19,0.052632
2024,E - Singing & Dancing,age_band,50s,t3,only / happy / nope,1,19,0.052632
2024,E - Singing & Dancing,burn_statusxgender,Sophomore | F,t6,same / free / connected,2,17,0.117647
2024,E - Singing & Dancing,burn_statusxgender,Sophomore | F,t4,good / music / better,2,17,0.117647
2024,E - Singing & Dancing,burn_statusxgender,Sophomore | F,t1,dance / all / music,5,17,0.294118
2024,E - Singing & Dancing,burn_statusxgender,Sophomore | F,t3,only / happy / nope,2,17,0.117647
2024,E - Singing & Dancing,burn_statusxgender,Sophomore | F,t5,more / dancing / free,3,17,0.176471
2024,E - Singing & Dancing,burn_statusxgender,Sophomore | F,t2,being / alone / amazing,2,17,0.117647
2024,E - Singing & Dancing,burn_statusxgender,Sophomore | F,t7,others / fuck / better,1,17,0.058824
2024,E - Singing & Dancing,burn_statusxgender,Veteran | F,t0,don / daily / plan,2,15,0.133333
2024,E - Singing & Dancing,burn_statusxgender,Veteran | F,t7,others / fuck / better,2,15,0.133333
2024,E - Singing & Dancing,burn_statusxgender,Veteran | F,t1,dance / all / music,3,15,0.2
2024,E - Singing & Dancing,burn_statusxgender,Veteran | F,t5,more / dancing / free,3,15,0.2
2024,E - Singing & Dancing,burn_statusxgender,Veteran | F,t4,good / music / better,3,15,0.2
2024,E - Singing & Dancing,burn_statusxgender,Veteran | F,t6,same / free / connected,1,15,0.066667
2024,E - Singing & Dancing,burn_statusxgender,Veteran | F,t3,only / happy / nope,1,15,0.066667
2024,E - Singing & Dancing,burn_statusxregion,Sophomore | US Other,t7,others / fuck / better,4,16,0.25
2024,E - Singing & Dancing,burn_statusxregion,Sophomore | US Other,t3,only / happy / nope,2,16,0.125
2024,E - Singing & Dancing,burn_statusxregion,Sophomore | US Other,t6,same / free / connected,1,16,0.0625
2024,E - Singing & Dancing,burn_statusxregion,Sophomore | US Other,t5,more / dancing / free,5,16,0.3125
2024,E - Singing & Dancing,burn_statusxregion,Sophomore | US Other,t2,being / alone / amazing,2,16,0.125
2024,E - Singing & Dancing,burn_statusxregion,Sophomore | US Other,t1,dance / all / music,1,16,0.0625
2024,E - Singing & Dancing,burn_statusxregion,Sophomore | US Other,t0,don / daily / plan,1,16,0.0625
2024,E - Singing & Dancing,burn_statusxregion,Sophomore | Local/West,t4,good / music / better,2,17,0.117647
2024,E - Singing & Dancing,burn_statusxregion,Sophomore | Local/West,t7,others / fuck / better,1,17,0.058824
2024,E - Singing & Dancing,burn_statusxregion,Sophomore | Local/West,t1,dance / all / music,4,17,0.235294
2024,E - Singing & Dancing,burn_statusxregion,Sophomore | Local/West,t5,more / dancing / free,3,17,0.176471
2024,E - Singing & Dancing,burn_statusxregion,Sophomore | Local/West,t3,only / happy / nope,2,17,0.117647
2024,E - Singing & Dancing,burn_statusxregion,Sophomore | Local/West,t0,don / daily / plan,3,17,0.176471
2024,E - Singing & Dancing,burn_statusxregion,Sophomore | Local/West,t6,same / free / connected,1,17,0.058824
2024,E - Singing & Dancing,burn_statusxregion,Sophomore | Local/West,t2,being / alone / amazing,1,17,0.058824
2024,E - Singing & Dancing,burn_statusxregion,Veteran | US Other,t7,others / fuck / better,3,20,0.15
2024,E - Singing & Dancing,burn_statusxregion,Veteran | US Other,t4,good / music / better,5,20,0.25
2024,E - Singing & Dancing,burn_statusxregion,Veteran | US Other,t0,don / daily / plan,3,20,0.15
2024,E - Singing & Dancing,burn_statusxregion,Veteran | US Other,t1,dance / all / music,4,20,0.2
2024,E - Singing & Dancing,burn_statusxregion,Veteran | US Other,t5,more / dancing / free,4,20,0.2
2024,E - Singing & Dancing,burn_statusxregion,Veteran | US Other,t3,only / happy / nope,1,20,0.05
2024,E - Singing & Dancing,genderxregion,M | Local/West,t3,only / happy / nope,1,18,0.055556
2024,E - Singing & Dancing,genderxregion,M | Local/West,t4,good / music / better,2,18,0.111111
2024,E - Singing & Dancing,genderxregion,M | Local/West,t7,others / fuck / better,2,18,0.111111
2024,E - Singing & Dancing,genderxregion,M | Local/West,t5,more / dancing / free,3,18,0.166667
2024,E - Singing & Dancing,genderxregion,M | Local/West,t1,dance / all / music,3,18,0.166667
2024,E - Singing & Dancing,genderxregion,M | Local/West,t0,don / daily / plan,5,18,0.277778
2024,E - Singing & Dancing,genderxregion,M | Local/West,t2,being / alone / amazing,1,18,0.055556
2024,E - Singing & Dancing,genderxregion,M | Local/West,t6,same / free / connected,1,18,0.055556
2024,E - Singing & Dancing,genderxregion,M | US Other,t7,others / fuck / better,4,28,0.142857
2024,E - Singing & Dancing,genderxregion,M | US Other,t3,only / happy / nope,1,28,0.035714
2024,E - Singing & Dancing,genderxregion,M | US Other,t4,good / music / better,5,28,0.178571
2024,E - Singing & Dancing,genderxregion,M | US Other,t0,don / daily / plan,5,28,0.178571
2024,E - Singing & Dancing,genderxregion,M | US Other,t5,more / dancing / free,3,28,0.107143
2024,E - Singing & Dancing,genderxregion,M | US Other,t6,same / free / connected,1,28,0.035714
2024,E - Singing & Dancing,genderxregion,M | US Other,t2,being / alone / amazing,4,28,0.142857
2024,E - Singing & Dancing,genderxregion,M | US Other,t1,dance / all / music,5,28,0.178571
2024,E - Singing & Dancing,genderxregion,F | Local/West,t4,good / music / better,4,22,0.181818
2024,E - Singing & Dancing,genderxregion,F | Local/West,t1,dance / all / music,5,22,0.227273
2024,E - Singing & Dancing,genderxregion,F | Local/West,t7,others / fuck / better,3,22,0.136364
2024,E - Singing & Dancing,genderxregion,F | Local/West,t3,only / happy / nope,1,22,0.045455
2024,E - Singing & Dancing,genderxregion,F | Local/West,t0,don / daily / plan,3,22,0.136364
2024,E - Singing & Dancing,genderxregion,F | Local/West,t5,more / dancing / free,2,22,0.090909
2024,E - Singing & Dancing,genderxregion,F | Local/West,t6,same / free / connected,3,22,0.136364
2024,E - Singing & Dancing,genderxregion,F | Local/West,t2,being / alone / amazing,1,22,0.045455
2024,E - Singing & Dancing,genderxregion,F | US Other,t6,same / free / connected,2,26,0.076923
2024,E - Singing & Dancing,genderxregion,F | US Other,t2,being / alone / amazing,3,26,0.115385
2024,E - Singing & Dancing,genderxregion,F | US Other,t0,don / daily / plan,4,26,0.153846
2024,E - Singing & Dancing,genderxregion,F | US Other,t5,more / dancing / free,6,26,0.230769
2024,E - Singing & Dancing,genderxregion,F | US Other,t7,others / fuck / better,2,26,0.076923
2024,E - Singing & Dancing,genderxregion,F | US Other,t1,dance / all / music,4,26,0.153846
2024,E - Singing & Dancing,genderxregion,F | US Other,t4,good / music / better,2,26,0.076923
2024,E - Singing & Dancing,genderxregion,F | US Other,t3,only / happy / nope,3,26,0.115385
2024,E - Singing & Dancing,genderxregion,O | Local/West,t6,same / free / connected,1,15,0.066667
2024,E - Singing & Dancing,genderxregion,O | Local/West,t1,dance / all / music,1,15,0.066667
2024,E - Singing & Dancing,genderxregion,O | Local/West,t4,good / music / better,1,15,0.066667
2024,E - Singing & Dancing,genderxregion,O | Local/West,t0,don / daily / plan,2,15,0.133333
2024,E - Singing & Dancing,genderxregion,O | Local/West,t5,more / dancing / free,3,15,0.2
2024,E - Singing & Dancing,genderxregion,O | Local/West,t7,others / fuck / better,3,15,0.2
2024,E - Singing & Dancing,genderxregion,O | Local/West,t2,being / alone / amazing,3,15,0.2
2024,E - Singing & Dancing,genderxregion,O | Local/West,t3,only / happy / nope,1,15,0.066667
2025,D - Boundaries of Humanity,region,US Other,t1,love / place / one,13,19,0.684211
2025,D - Boundaries of Humanity,region,US Other,t2,human / all / machine,3,19,0.157895
2025,D - Boundaries of Humanity,region,US Other,t3,consciousness / possibly / more,1,19,0.052632
2025,D - Boundaries of Humanity,region,US Other,t4,connection / yet / human,2,19,0.105263
2025,B - Survival,gender,M,t2,water / camp / community,3,16,0.1875
2025,B - Survival,gender,M,t1,shade / mask / solar,1,16,0.0625
2025,B - Survival,gender,M,t4,days / open / community,3,16,0.1875
2025,B - Survival,gender,M,t0,work / help / tent,5,16,0.3125
2025,B - Survival,gender,M,t3,how / weeks / others,4,16,0.25
2025,B - Survival,region,US Other,t1,shade / mask / solar,4,18,0.222222
2025,B - Survival,region,US Other,t2,water / camp / community,2,18,0.111111
2025,B - Survival,region,US Other,t3,how / weeks / others,3,18,0.166667
2025,B - Survival,region,US Other,t4,days / open / community,3,18,0.166667
2025,B - Survival,region,US Other,t0,work / help / tent,6,18,0.333333
2025,C - Emotions & Experiences,gender,F,t3,art / own / cars,4,16,0.25
2025,C - Emotions & Experiences,gender,F,t5,general / heat / experience,2,16,0.125
2025,C - Emotions & Experiences,gender,F,t0,joy / yet / sure,4,16,0.25
2025,C - Emotions & Experiences,gender,F,t2,all / stamp / roads,5,16,0.3125
2025,C - Emotions & Experiences,gender,F,t1,acid / horny / rufus,1,16,0.0625
2025,C - Emotions & Experiences,region,US Other,t5,general / heat / experience,3,16,0.1875
2025,C - Emotions & Experiences,region,US Other,t0,joy / yet / sure,2,16,0.125
2025,C - Emotions & Experiences,region,US Other,t2,all / stamp / roads,5,16,0.3125
2025,C - Emotions & Experiences,region,US Other,t3,art / own / cars,4,16,0.25
2025,C - Emotions & Experiences,region,US Other,t4,happy / happiness / love,2,16,0.125
2025,C - Emotions & Experiences,region,Local/West,t3,art / own / cars,3,26,0.115385
2025,C - Emotions & Experiences,region,Local/West,t5,general / heat / experience,8,26,0.307692
2025,C - Emotions & Experiences,region,Local/West,t4,happy / happiness / love,2,26,0.076923
2025,C - Emotions & Experiences,region,Local/West,t0,joy / yet / sure,7,26,0.269231
2025,C - Emotions & Experiences,region,Local/West,t2,all / stamp / roads,3,26,0.115385
2025,C - Emotions & Experiences,region,Local/West,t1,acid / horny / rufus,3,26,0.115385
